id,origin,destination,depart_date,best_price
34240,SQN,SEQ,2023-06-03,2877014.0
34241,RPI,DOB,2023-06-06,2877014.0
34242,BUI,LII,2023-06-05,2877014.0
34243,PSU,JOG,2023-06-02,2877014.0
34244,KMR,LAH,2023-06-01,2877014.0
34245,TNJ,RGT,2023-06-08,2877014.0
34246,ATS,DEX,2023-06-07,2877014.0
34247,ENE,PKN,2023-01-26,708810.0
34248,BXB,BXM,2023-01-24,708810.0
34249,LSR,RJM,2023-01-25,708810.0
34250,LUV,PXA,2023-01-28,708810.0
34251,CPF,ATS,2023-01-29,708810.0
34252,ABU,GHS,2023-01-31,708810.0
34253,ARD,IUL,2023-01-16,708810.0
34254,AGD,LUW,2023-01-19,708810.0
34255,PGK,PNK,2023-01-17,708810.0
34256,HLP,NBX,2023-01-18,708810.0
34257,LLN,LLO,2023-01-22,708810.0
34258,PPR,KEQ,2023-01-23,708810.0
34259,BUI,TMX,2023-01-21,708810.0
34260,TJB,BXT,2023-01-30,709910.0
34261,SUB,NKD,2023-01-27,730580.0
34262,KRC,MEQ,2023-01-20,847000.0
34263,OKL,PKY,2023-02-16,708810.0
34264,SUP,EWE,2023-02-15,708810.0
34265,KAZ,ZEG,2023-02-14,708810.0
34266,PKN,ARD,2023-02-19,708810.0
34267,RTG,HLP,2023-02-18,708810.0
34268,TTR,PPJ,2023-02-20,708810.0
34269,LUW,BXG,2023-02-02,708810.0
34270,LSW,AXO,2023-02-01,708810.0
34271,ELR,DTD,2023-02-23,708810.0
34272,SBG,RDE,2023-02-22,708810.0
34273,SOQ,RTG,2023-02-21,708810.0
34274,LWE,SHE,2023-02-06,708810.0
34275,LKA,TMY,2023-02-28,708810.0
34276,MAL,RDE,2023-02-05,708810.0
34277,KRC,BXD,2023-02-27,708810.0
34278,UBR,SKJ,2023-02-04,708810.0
34279,IUL,UBR,2023-02-26,708810.0
34280,GHS,KSX,2023-02-25,708810.0
34281,WASS,KLP,2023-02-08,708810.0
34282,GAV,MJU,2023-02-07,708810.0
34283,TXE,BTH,2023-02-13,708810.0
34284,TMC,TSY,2023-02-12,708810.0
34285,RTU,PSU,2023-02-11,708810.0
34286,KTG,UGU,2023-02-09,730580.0
34287,GAV,LUW,2023-02-17,778052.0
34288,CXP,DRH,2023-02-24,778052.0
34289,PKU,RTU,2023-02-03,778052.0
34290,WMX,MAL,2023-02-10,778052.0
34291,RTG,PWL,2023-03-07,708810.0
34292,MAL,KJT,2023-03-06,708810.0
34293,JKT,LWE,2023-03-05,708810.0
34294,BTW,DEX,2023-03-04,708810.0
34295,LSE,TMH,2023-03-08,708810.0
34296,SIW,BMU,2023-03-14,708810.0
34297,KSR,DTD,2023-03-13,708810.0
34298,TPK,MKQ,2023-03-12,708810.0
34299,RTI,MJU,2023-03-11,708810.0
34300,PCB,LBJ,2023-03-18,708810.0
34301,LMU,PWL,2023-03-15,708810.0
34302,BPN,NAM,2023-03-19,708810.0
34303,TSY,LUV,2023-03-21,708810.0
34304,GYO,ENE,2023-03-20,708810.0
34305,PPJ,MLG,2023-03-01,708810.0
34306,UBR,WET,2023-03-29,712700.0
34307,NRE,ENE,2023-03-09,712700.0
34308,BTJ,TXE,2023-03-30,712700.0
34309,TJS,TTR,2023-03-16,712700.0
34310,MTW,KNO,2023-03-02,712700.0
34311,LLG,PGK,2023-03-23,712700.0
34312,BEJ,DEX,2023-03-26,730580.0
34313,NRE,KLP,2023-03-28,778052.0
34314,GTO,OTI,2023-03-27,778052.0
34315,DJJ,SKO,2023-03-10,778052.0
34316,DJB,MSA,2023-03-31,778052.0
34317,BKS,SUB,2023-03-17,778052.0
34318,KBF,KJT,2023-03-25,778052.0
34319,WGP,BWX,2023-03-03,778052.0
34320,AEG,PNK,2023-03-24,778052.0
34321,MEQ,WET,2023-04-24,778052.0
34322,AYW,PSU,2023-04-25,778052.0
34323,OTI,CGK,2023-04-26,778052.0
34324,PCB,WNI,2023-04-29,778052.0
34325,PKU,LSW,2023-04-30,778052.0
34326,LUV,OJU,2023-04-01,780400.0
34327,PPJ,KLK,2023-04-02,780400.0
34328,SQG,PLW,2023-04-03,780400.0
34329,HMS,TLI,2023-04-04,780400.0
34330,LLG,CPF,2023-04-09,780400.0
34331,FOO,GEB,2023-04-05,780400.0
34332,MES,WGP,2023-04-08,780400.0
34333,BMU,PPR,2023-04-12,780400.0
34334,UBR,RTI,2023-04-10,780400.0
34335,SUP,DEX,2023-04-11,780400.0
34336,RGT,MOA,2023-04-27,781556.0
34337,GYO,MRB,2023-04-28,781556.0
34338,MDP,WNI,2023-04-06,854680.0
34339,BDO,KNG,2023-04-13,854680.0
34340,TIM,SIQ,2023-04-07,866420.0
34341,KTG,PSJ,2023-04-16,944120.0
34342,SXK,KLP,2023-04-17,944120.0
34343,TJB,SOQ,2023-04-18,944120.0
34344,NAM,LUV,2023-04-19,944120.0
34345,SIQ,IUL,2023-04-20,944120.0
34346,RPI,PKU,2023-04-21,944120.0
34347,WASS,TJQ,2023-04-14,944120.0
34348,NPO,RPI,2023-04-15,944120.0
34349,TIM,AKQ,2023-04-23,1203000.0
34350,AXO,KWB,2023-04-22,1203000.0
34351,MOA,KNO,2023-05-28,780400.0
34352,SQN,WASS,2023-05-07,780400.0
34353,BMU,NNX,2023-05-09,780400.0
34354,CBN,CBN,2023-05-14,780400.0
34355,OKQ,AAS,2023-05-16,780400.0
34356,MEQ,MLG,2023-05-30,780400.0
34357,KBF,LHI,2023-05-21,780400.0
34358,LLO,MOA,2023-05-23,780400.0
34359,KTG,LUW,2023-05-12,854680.0
34360,SAU,ABY,2023-05-29,944120.0
34361,PCB,MKW,2023-05-08,944120.0
34362,BKS,SQG,2023-05-13,944120.0
34363,KBF,KOX,2023-05-15,944120.0
34364,MPC,GTO,2023-05-31,944120.0
34365,OJU,DUM,2023-05-10,944120.0
34366,ONI,KSR,2023-05-11,944120.0
34367,SUP,NTX,2023-05-17,944120.0
34368,TJC,NNX,2023-05-18,944120.0
34369,ATS,SMQ,2023-05-19,944120.0
34370,CPF,KEI,2023-05-24,944120.0
34371,RGT,SBG,2023-05-25,944120.0
34372,FLZ,NAM,2023-05-26,944120.0
34373,KWB,KDI,2023-05-27,944120.0
34374,CPF,BJK,2023-05-20,944120.0
34375,RTI,RSK,2023-05-22,944120.0
34376,OKL,FOO,2023-05-06,1050100.0
34377,RPI,LBW,2023-05-02,1050100.0
34378,WET,SUP,2023-05-03,1050100.0
34379,ZEG,LUV,2023-05-04,1050100.0
34380,YIA,OTI,2023-05-01,1050100.0
34381,LII,KOE,2023-05-05,1057780.0
34382,MDP,PKU,2023-06-19,709910.0
34383,SMQ,PNK,2023-06-18,709910.0
34384,TTR,MPC,2023-06-26,709910.0
34385,GHS,PPR,2023-06-04,709910.0
34386,TKG,AYW,2023-06-03,709910.0
34387,TMB,PXA,2023-06-25,709910.0
34388,NKD,FLZ,2023-06-06,709910.0
34389,PKY,WSR,2023-06-28,709910.0
34390,GTO,BUW,2023-06-05,709910.0
34391,LAH,LWE,2023-06-27,709910.0
34392,LLO,AAP,2023-06-22,709910.0
34393,AMQ,BDO,2023-06-21,709910.0
34394,TKG,AEG,2023-06-24,709910.0
34395,TIM,FLZ,2023-06-01,709910.0
34396,SUB,WUB,2023-06-20,709910.0
34397,LOP,LPU,2023-06-08,709910.0
34398,TSY,MJU,2023-06-07,709910.0
34399,SKJ,KLP,2023-06-15,709910.0
34400,AKQ,GTO,2023-06-14,709910.0
34401,DJJ,BTW,2023-06-17,709910.0
34402,GEB,KSR,2023-06-11,709910.0
34403,KOD,LHI,2023-06-10,709910.0
34404,NAH,TXE,2023-06-13,709910.0
34405,BDO,LUV,2023-06-12,709910.0
34406,MOH,DTD,2023-06-23,854680.0
34407,JKT,PCB,2023-06-09,854680.0
34408,LLN,BJG,2023-06-16,854680.0
34409,TJS,GNS,2023-06-30,854680.0
34410,PKU,MKQ,2023-06-02,944120.0
34411,LYK,AGD,2023-06-29,944120.0
34412,PXA,AHI,2023-01-19,697700.0
34413,RGT,TXE,2023-01-26,715580.0
34414,PWL,ZEG,2023-01-27,715580.0
34415,FLZ,MXB,2023-01-24,715580.0
34416,JKT,SKO,2023-01-25,715580.0
34417,DJB,KOD,2023-01-28,715580.0
34418,LUW,HMS,2023-01-29,715580.0
34419,PSJ,KEQ,2023-01-30,715580.0
34420,FKQ,BEJ,2023-01-31,715580.0
34421,BXB,NTX,2023-01-17,715580.0
34422,BJK,BIK,2023-01-18,715580.0
34423,MES,WNI,2023-01-22,715580.0
34424,TIM,KEI,2023-01-23,715580.0
34425,LPU,NDA,2023-01-20,761494.0
34426,PNK,ONI,2023-01-21,761494.0
34427,DOB,BXG,2023-01-16,895300.0
34428,ABY,SNX,2023-02-16,761494.0
34429,UBR,DOB,2023-02-15,761494.0
34430,KRC,RDE,2023-02-14,761494.0
34431,AHI,KWB,2023-02-19,761494.0
34432,BXM,LPU,2023-02-18,761494.0
34433,MXB,MAL,2023-02-20,761494.0
34434,KXB,KRC,2023-02-02,761494.0
34435,AAP,AGD,2023-02-23,761494.0
34436,MES,BEJ,2023-02-22,761494.0
34437,LII,BJW,2023-02-21,761494.0
34438,NRE,MRB,2023-02-28,761494.0
34439,BJG,ZEG,2023-02-06,761494.0
34440,BMU,OTI,2023-02-27,761494.0
34441,TJS,LAH,2023-02-04,761494.0
34442,LUV,FKQ,2023-02-26,761494.0
34443,PXA,MNA,2023-02-25,761494.0
34444,TBX,PPJ,2023-02-03,761494.0
34445,MPC,RAQ,2023-02-09,761494.0
34446,BEJ,NDA,2023-02-08,761494.0
34447,AMQ,ZRI,2023-02-07,761494.0
34448,TMX,NKD,2023-02-13,761494.0
34449,AMQ,AAP,2023-02-12,761494.0
34450,MPC,TMC,2023-02-11,761494.0
34451,TSY,BXW,2023-02-17,781080.0
34452,PPJ,CPF,2023-02-10,781080.0
34453,MEQ,PKY,2023-02-24,828700.0
34454,DUM,SEQ,2023-02-01,834280.0
34455,BIK,LSW,2023-02-05,834280.0
34456,BTH,SQN,2023-03-04,828700.0
34457,PWL,KRC,2023-03-11,828700.0
34458,BTH,TRK,2023-03-18,828700.0
34459,KEI,SUB,2023-03-25,828700.0
34460,MSA,PCB,2023-03-07,836000.0
34461,TBX,BMU,2023-03-28,836000.0
34462,KSX,PSJ,2023-03-30,836000.0
34463,TNJ,LLG,2023-03-14,836000.0
34464,RGT,DOB,2023-03-16,836000.0
34465,KOE,DEX,2023-03-21,836000.0
34466,LLO,AAP,2023-03-02,836000.0
34467,JKT,LLO,2023-03-23,836000.0
34468,BDO,SRG,2023-03-29,895300.0
34469,ENE,KWB,2023-03-06,895300.0
34470,KSX,OKL,2023-03-27,895300.0
34471,DPS,KBU,2023-03-05,895300.0
34472,KEQ,NTX,2023-03-26,895300.0
34473,MRB,MDP,2023-03-09,895300.0
34474,MKW,MKQ,2023-03-08,895300.0
34475,UOL,LPU,2023-03-10,895300.0
34476,AAP,LKA,2023-03-31,895300.0
34477,BDO,YIA,2023-03-13,895300.0
34478,ATS,SEQ,2023-03-12,895300.0
34479,LPU,MEQ,2023-03-17,895300.0
34480,MDC,RAQ,2023-03-15,895300.0
34481,SQG,KDI,2023-03-19,895300.0
34482,NAM,TJQ,2023-03-20,895300.0
34483,NAM,KWB,2023-03-03,895300.0
34484,JOG,WGP,2023-03-24,895300.0
34485,WNI,TRT,2023-03-01,895300.0
34486,LAH,KOD,2023-03-22,895300.0
34487,MOA,DPS,2023-04-01,895300.0
34488,BRG,BXM,2023-04-02,895300.0
34489,WRR,MOA,2023-04-03,895300.0
34490,WET,BWX,2023-04-25,895300.0
34491,GHS,BJG,2023-04-04,895300.0
34492,KSR,EWE,2023-04-09,895300.0
34493,GHS,KOD,2023-04-27,895300.0
34494,MSA,ONI,2023-04-05,895300.0
34495,FOO,LBW,2023-04-06,895300.0
34496,RTG,KTG,2023-04-07,895300.0
34497,ZRI,TNJ,2023-04-08,895300.0
34498,ABU,NDA,2023-04-12,895300.0
34499,TJQ,TJQ,2023-04-13,895300.0
34500,JIO,BTJ,2023-04-14,895300.0
34501,BXB,ZEG,2023-04-15,895300.0
34502,BIK,GLX,2023-04-10,895300.0
34503,BNE,AKQ,2023-04-11,895300.0
34504,UOL,SUP,2023-04-26,1158300.0
34505,KWB,MOF,2023-04-28,1158300.0
34506,DEX,DJJ,2023-04-29,1158300.0
34507,RSK,WAR,2023-04-30,1158300.0
34508,MAL,SEQ,2023-04-18,1177000.0
34509,SQG,TNJ,2023-04-22,1177000.0
34510,AMQ,AAS,2023-04-20,1246000.0
34511,AGD,MKW,2023-04-16,1290400.0
34512,PLM,WNI,2023-04-17,1290400.0
34513,MKF,EWE,2023-04-19,1290400.0
34514,SUB,GYO,2023-04-23,1290400.0
34515,CJN,GYO,2023-04-24,1290400.0
34516,ARD,PCB,2023-04-21,1290400.0
34517,AEG,PDG,2023-05-30,973000.0
34518,SWQ,EWE,2023-05-18,973000.0
34519,DUM,SWQ,2023-05-25,973000.0
34520,KDI,PKY,2023-05-27,973000.0
34521,BTJ,WASS,2023-05-20,973000.0
34522,WHI,FLZ,2023-05-23,973000.0
34523,DUM,DEX,2023-05-16,975000.0
34524,BMU,TPK,2023-05-06,1041000.0
34525,RJM,PCB,2023-05-09,1041000.0
34526,KDI,TNB,2023-05-13,1041000.0
34527,MSA,CGK,2023-05-11,1041000.0
34528,MKW,KJT,2023-05-02,1041000.0
34529,WNI,DPS,2023-05-04,1041000.0
34530,NAM,PLW,2023-05-28,1092800.0
34531,TJC,OJU,2023-05-29,1092800.0
34532,WSR,TNJ,2023-05-31,1092800.0
34533,TMY,SRG,2023-05-24,1092800.0
34534,TSY,NTX,2023-05-26,1092800.0
34535,NNX,BDO,2023-05-21,1092800.0
34536,SEQ,SQN,2023-05-22,1092800.0
34537,MKW,KBF,2023-05-07,1158300.0
34538,LHI,KTG,2023-05-08,1158300.0
34539,PKN,AHI,2023-05-14,1158300.0
34540,AKQ,TRK,2023-05-15,1158300.0
34541,AHI,GYO,2023-05-10,1158300.0
34542,AGD,RGT,2023-05-12,1158300.0
34543,RKI,KEQ,2023-05-17,1158300.0
34544,WGP,IUL,2023-05-19,1158300.0
34545,MAL,MOH,2023-05-03,1158300.0
34546,TJS,BXM,2023-05-05,1158300.0
34547,ENE,JIO,2023-05-01,1158300.0
34548,KDI,TTR,2023-06-25,763200.0
34549,NRE,BXB,2023-06-24,763200.0
34550,WGP,SRG,2023-06-03,963596.0
34551,TTR,ZRI,2023-06-06,963596.0
34552,KDI,MDP,2023-06-08,963596.0
34553,LUW,TIM,2023-06-10,963596.0
34554,SUP,RSK,2023-06-19,1092800.0
34555,NPO,LHI,2023-06-18,1092800.0
34556,KJT,BWX,2023-06-04,1092800.0
34557,LII,MOA,2023-06-26,1092800.0
34558,MJU,SBG,2023-06-28,1092800.0
34559,RPI,BXG,2023-06-27,1092800.0
34560,SKJ,FKQ,2023-06-05,1092800.0
34561,LYK,SNX,2023-06-22,1092800.0
34562,MSA,MDC,2023-06-21,1092800.0
34563,TXE,PKY,2023-06-02,1092800.0
34564,TJB,LUW,2023-06-23,1092800.0
34565,GYO,KEQ,2023-06-20,1092800.0
34566,MNA,TXE,2023-06-29,1092800.0
34567,LKA,KMR,2023-06-07,1092800.0
34568,TMH,BUI,2023-06-09,1092800.0
34569,MAL,RTU,2023-06-15,1092800.0
34570,PKU,TRT,2023-06-14,1092800.0
34571,RGT,FLZ,2023-06-17,1092800.0
34572,UGU,PXA,2023-06-16,1092800.0
34573,LLO,KBX,2023-06-11,1092800.0
34574,TBX,AMQ,2023-06-13,1092800.0
34575,SHE,TNJ,2023-06-12,1092800.0
34576,TMC,NPO,2023-06-30,1092800.0
34577,LKA,ELR,2023-06-01,1100480.0
34578,KSR,LAH,2023-01-25,2672630.0
34579,TLI,MOA,2023-01-22,2672630.0
34580,KTG,JOG,2023-01-17,2757480.0
34581,AXO,IUL,2023-01-18,2757480.0
34582,TKG,BPN,2023-01-20,2757480.0
34583,MDP,LSR,2023-01-30,2759230.0
34584,DEX,LOP,2023-01-16,2785560.0
34585,AAS,MKW,2023-01-19,2801430.0
34586,OKL,LSE,2023-01-27,3029760.0
34587,LYK,BRG,2023-01-28,3029760.0
34588,MTW,BNE,2023-01-23,3029760.0
34589,LMU,DJB,2023-01-21,3029760.0
34590,KJT,DTD,2023-01-24,3038930.0
34591,TJC,GHS,2023-01-26,3133780.0
34592,KBU,MOF,2023-01-31,3212130.0
34593,MKF,SXK,2023-01-29,3570430.0
34594,WGP,ENE,2023-02-27,2651530.0
34595,MDC,MDP,2023-02-16,2672630.0
34596,AYW,DJJ,2023-02-14,2672630.0
34597,UPG,AKQ,2023-02-09,2672630.0
34598,WRR,NTX,2023-02-07,2672630.0
34599,TJG,KMR,2023-02-12,2672630.0
34600,PNK,TJB,2023-02-11,2672630.0
34601,PWL,MSA,2023-02-17,2759230.0
34602,BDO,KWB,2023-02-06,2813360.0
34603,TKG,SMQ,2023-02-24,3298730.0
34604,MSA,AKQ,2023-02-01,3298730.0
34605,RPI,LLG,2023-02-23,3298730.0
34606,ZRM,TIM,2023-02-22,3298730.0
34607,SUB,SXK,2023-02-28,3298730.0
34608,EWI,MES,2023-02-26,3298730.0
34609,KLP,DRH,2023-02-03,3298730.0
34610,KBX,RPI,2023-02-10,3298730.0
34611,ATS,WNI,2023-02-19,3384130.0
34612,RTU,RPI,2023-02-15,3460330.0
34613,RSK,ELR,2023-02-18,3460330.0
34614,TJC,MOF,2023-02-05,3460330.0
34615,AKQ,JOG,2023-02-04,3460330.0
34616,WHI,TMC,2023-02-08,3460330.0
34617,WAR,BXG,2023-02-13,3460330.0
34618,WNI,WAR,2023-02-02,3625730.0
34619,KBU,KJX,2023-02-20,3788125.0
34620,LOP,BXG,2023-02-25,3788125.0
34621,GLX,BTW,2023-02-21,4345129.0
34622,LSW,TTR,2023-03-10,2813360.0
34623,AYW,OTI,2023-03-18,2813360.0
34624,MES,NRE,2023-03-17,2813360.0
34625,MDP,HMS,2023-03-15,2813360.0
34626,NNX,LBJ,2023-03-24,2813360.0
34627,BTH,DPS,2023-03-01,3168830.0
34628,SIW,KRC,2023-03-29,3384130.0
34629,JIO,KMR,2023-03-20,3384130.0
34630,TSY,CXP,2023-03-23,3384130.0
34631,BJG,WRR,2023-03-13,3386130.0
34632,ILG,CGK,2023-03-26,3460330.0
34633,OJU,FLZ,2023-03-30,3460330.0
34634,SKO,AXO,2023-03-16,3460330.0
34635,SXK,JKT,2023-03-02,3515830.0
34636,INX,PKU,2023-03-05,3697680.0
34637,LMU,BKS,2023-03-04,3697680.0
34638,NDA,BTJ,2023-03-14,3697680.0
34639,BRG,GAV,2023-03-21,3697680.0
34640,LSW,CXP,2023-03-11,3699680.0
34641,KBX,ZRM,2023-03-31,3814830.0
34642,SNX,TPK,2023-03-27,3816830.0
34643,KEQ,KNG,2023-03-07,4122030.0
34644,CPF,AKQ,2023-03-06,4122030.0
34645,KBF,AYW,2023-03-12,4122030.0
34646,UGU,GLX,2023-03-25,4122030.0
34647,OKL,GEB,2023-03-28,4248630.0
34648,LSE,BMU,2023-03-09,4248630.0
34649,WET,RKI,2023-03-08,4248630.0
34650,WNI,LLN,2023-03-19,4248630.0
34651,NNX,TMX,2023-03-03,4248630.0
34652,PSU,LKA,2023-03-22,4248630.0
34653,KBX,LLG,2023-04-25,3916330.0
34654,BEJ,CPF,2023-04-29,3916330.0
34655,KWB,BEJ,2023-04-03,4166030.0
34656,RUF,ZRI,2023-04-04,4166030.0
34657,TTR,AAP,2023-04-24,4219330.0
34658,KLK,MKQ,2023-04-02,4219330.0
34659,TRK,TBX,2023-04-26,4219330.0
34660,KRC,SBG,2023-04-05,4219330.0
34661,GNS,TTE,2023-04-27,4219330.0
34662,MOA,RUF,2023-04-28,4219330.0
34663,MRB,KBU,2023-04-16,4248630.0
34664,SIW,PCB,2023-04-17,4248630.0
34665,MTW,MOF,2023-04-01,4248630.0
34666,KOE,NRE,2023-04-21,4248630.0
34667,TRK,IUL,2023-04-14,4248630.0
34668,KEQ,TNB,2023-04-18,4335230.0
34669,ENE,MDP,2023-04-30,4335230.0
34670,TMH,ZEG,2023-04-19,4452280.0
34671,KOE,SAU,2023-04-23,4452280.0
34672,LHI,GTO,2023-04-20,4452280.0
34673,GNS,JOG,2023-04-22,4452280.0
34674,SQN,ABU,2023-04-09,4452280.0
34675,SIQ,LBW,2023-04-06,4452280.0
34676,PDG,NDA,2023-04-07,4452280.0
34677,PKU,PNK,2023-04-08,4452280.0
34678,KEQ,MES,2023-04-12,4452280.0
34679,SHE,PKY,2023-04-13,4452280.0
34680,NPO,BIK,2023-04-15,4452280.0
34681,RSK,WMX,2023-04-10,4452280.0
34682,CBN,RJM,2023-04-11,4452280.0
34683,PKN,TJQ,2023-05-02,4162030.0
34684,SQG,BEJ,2023-05-26,4162030.0
34685,RJM,MDC,2023-05-21,4162030.0
34686,SIQ,FLZ,2023-05-06,4248630.0
34687,BUW,BRG,2023-05-29,4248630.0
34688,MES,CGK,2023-05-08,4248630.0
34689,SUB,FKQ,2023-05-11,4248630.0
34690,UOL,BXW,2023-05-12,4248630.0
34691,LMU,UOL,2023-05-30,4248630.0
34692,NDA,WSR,2023-05-17,4248630.0
34693,SEQ,MPC,2023-05-19,4248630.0
34694,DPS,KLP,2023-05-24,4248630.0
34695,LSR,MAP,2023-05-25,4248630.0
34696,TKG,SIW,2023-05-03,4248630.0
34697,ARD,BXD,2023-05-05,4248630.0
34698,PLM,FOO,2023-05-20,4248630.0
34699,AMQ,LLN,2023-05-22,4248630.0
34700,MES,LBJ,2023-05-01,4248630.0
34701,TMC,LHI,2023-05-07,4307420.0
34702,PLW,KAZ,2023-05-09,4307420.0
34703,MLG,TRT,2023-05-15,4307420.0
34704,LKA,GTO,2023-05-16,4307420.0
34705,KWB,BTW,2023-05-31,4307420.0
34706,MES,AAS,2023-05-10,4307420.0
34707,NTX,SAU,2023-05-18,4335230.0
34708,KJX,BXW,2023-05-04,4452280.0
34709,BTH,BEJ,2023-05-23,4452280.0
34710,MJU,AXO,2023-06-30,2897730.0
34711,LSW,LLN,2023-06-20,2951730.0
34712,YIA,KMR,2023-06-22,3902120.0
34713,CJN,WAR,2023-06-07,4032120.0
34714,KBF,PSU,2023-06-19,4162030.0
34715,BXD,AHI,2023-06-18,4162030.0
34716,CXP,OJU,2023-06-27,4162030.0
34717,SXK,MPC,2023-06-21,4162030.0
34718,KNO,WUB,2023-06-08,4248630.0
34719,TJC,AAP,2023-06-29,4248630.0
34720,DUM,BDJ,2023-06-03,4248630.0
34721,KBX,GLX,2023-06-06,4248630.0
34722,LHI,KBU,2023-06-13,4248630.0
34723,KTG,AYW,2023-06-12,4248630.0
34724,ATS,ILG,2023-06-09,4301530.0
34725,PPJ,WNI,2023-06-15,4301530.0
34726,BJK,LUV,2023-06-28,4301530.0
34727,SQG,TSY,2023-06-17,4301530.0
34728,CGK,NDA,2023-06-16,4301530.0
34729,TJG,KBF,2023-06-23,4301530.0
34730,ILG,DTB,2023-06-14,4452280.0
34731,KOE,BWX,2023-06-05,4452280.0
34732,MKF,DEX,2023-06-02,4452280.0
34733,RGT,RSK,2023-01-20,3174430.0
34734,BWX,ONI,2023-01-19,3391930.0
34735,ELR,KWB,2023-01-27,3469150.0
34736,RDE,IUL,2023-01-24,3469150.0
34737,AAP,LUW,2023-01-25,3469150.0
34738,MLG,ZEG,2023-01-28,3469150.0
34739,PSU,PNK,2023-01-29,3469150.0
34740,NAH,ATS,2023-01-31,3469150.0
34741,BTH,EWI,2023-01-18,3505680.0
34742,NTI,LMU,2023-01-22,3519150.0
34743,MES,LLG,2023-01-26,3610630.0
34744,AYW,OTI,2023-01-30,3610630.0
34745,RGT,KLP,2023-01-23,3610630.0
34746,JOG,PSJ,2023-01-21,3610630.0
34747,YIA,WHI,2023-01-17,3841050.0
34748,AKM,SBG,2023-01-16,3860360.0
34749,PPR,TRT,2023-02-17,3103340.0
34750,SUP,PLW,2023-02-20,3103340.0
34751,RPI,LUV,2023-02-28,3103340.0
34752,RDE,DJB,2023-02-27,3103340.0
34753,KEQ,PPR,2023-02-13,3103340.0
34754,KNG,SAU,2023-02-24,3106340.0
34755,ONI,ARD,2023-02-14,3281480.0
34756,LLO,TFY,2023-02-21,3541790.0
34757,KBX,TLI,2023-02-06,3541790.0
34758,DUM,MNA,2023-02-03,3541790.0
34759,AMQ,LLG,2023-02-07,3541790.0
34760,MOA,RKI,2023-02-10,3544790.0
34761,TNB,BXD,2023-02-16,3619050.0
34762,ZEG,LBW,2023-02-02,3619050.0
34763,ZEG,TBX,2023-02-23,3619050.0
34764,WRR,BXT,2023-02-09,3619050.0
34765,MNA,ZEG,2023-02-01,3678780.0
34766,GEB,TKG,2023-02-08,3678780.0
34767,NPO,MOF,2023-02-04,3765380.0
34768,KOD,BPN,2023-02-12,3765380.0
34769,TXE,MOF,2023-02-19,3796650.0
34770,MRB,DEX,2023-02-05,3796650.0
34771,WET,TMY,2023-02-26,3796650.0
34772,UBR,JKT,2023-02-15,3972330.0
34773,SNX,MOH,2023-02-18,3972330.0
34774,TTE,BJK,2023-02-22,3972330.0
34775,MDP,TJC,2023-02-25,3972330.0
34776,BNE,ARD,2023-02-11,3972330.0
34777,TXE,LUW,2023-03-27,3860360.0
34778,PPJ,SAU,2023-03-24,3860360.0
34779,DPS,KLK,2023-03-10,3885280.0
34780,FOO,BTO,2023-03-14,3885280.0
34781,LUV,KTG,2023-03-21,3885280.0
34782,TPK,SBG,2023-03-07,4186700.0
34783,ONI,KRC,2023-03-06,4186700.0
34784,EWE,NPO,2023-03-13,4186700.0
34785,KTG,RTU,2023-03-03,4186700.0
34786,JOG,RTU,2023-03-29,4264430.0
34787,LLG,OKQ,2023-03-28,4264430.0
34788,MOH,DTD,2023-03-05,4264430.0
34789,RDE,TNB,2023-03-04,4264430.0
34790,MAL,TTR,2023-03-26,4264430.0
34791,BXD,MJU,2023-03-09,4264430.0
34792,BXB,SWQ,2023-03-08,4264430.0
34793,SMQ,RPI,2023-03-30,4264430.0
34794,AGD,TJB,2023-03-12,4264430.0
34795,LHI,LUV,2023-03-11,4264430.0
34796,BUI,PPR,2023-03-18,4264430.0
34797,KBX,DEX,2023-03-17,4264430.0
34798,DPS,LSR,2023-03-16,4264430.0
34799,ARD,BXT,2023-03-15,4264430.0
34800,TLI,DOB,2023-03-19,4264430.0
34801,HLP,MJU,2023-03-20,4264430.0
34802,RSK,JOG,2023-03-25,4264430.0
34803,ZEG,KOD,2023-03-02,4264430.0
34804,TJC,RTU,2023-03-23,4264430.0
34805,BXM,MES,2023-03-01,4264430.0
34806,BJG,JBB,2023-03-22,4264430.0
34807,BWX,FKQ,2023-03-31,4485230.0
34808,DJJ,MEQ,2023-04-24,3863360.0
34809,DRH,SIQ,2023-04-03,3863360.0
34810,MDC,AGD,2023-04-28,3863360.0
34811,AYW,ILG,2023-04-01,4284680.0
34812,WASS,KJX,2023-04-04,4284680.0
34813,TRT,MKF,2023-04-06,4284680.0
34814,TSY,TFY,2023-04-08,4284680.0
34815,KLP,BUW,2023-04-02,4485230.0
34816,RTI,CXP,2023-04-09,4485230.0
34817,ZRI,MRB,2023-04-05,4485230.0
34818,LOP,BXW,2023-04-07,4485230.0
34819,LWE,AEG,2023-04-10,4485230.0
34820,DJB,DJJ,2023-04-25,4598680.0
34821,BRG,BXD,2023-04-26,4598680.0
34822,BXG,BRG,2023-04-27,4598680.0
34823,BKS,CJN,2023-04-29,4598680.0
34824,SEQ,PKN,2023-04-16,4682080.0
34825,RSK,MAL,2023-04-17,4682080.0
34826,MLG,TIM,2023-04-18,4682080.0
34827,BMU,LUW,2023-04-20,4682080.0
